day,afterhour_openprice-0,afterhour_openprice-1,afterhour_openprice-2,afterhour_openprice-3,afterhour_dailyhigh-0,afterhour_dailyhigh-1,afterhour_dailyhigh-2,afterhour_dailyhigh-3,afterhour_dailylow-0,afterhour_dailylow-1,afterhour_dailylow-2,afterhour_dailylow-3,afterhour_closeprice-0,afterhour_closeprice-1,afterhour_closeprice-2,afterhour_closeprice-3,volume-0,volume-1,volume-2,volume-3,day_openprice-0,day_openprice-1,day_openprice-2,day_openprice-3,day_dailyhigh-0,day_dailyhigh-1,day_dailyhigh-2,day_dailyhigh-3,day_dailylow-0,day_dailylow-1,day_dailylow-2,day_dailylow-3,day_volume-0,day_volume-1,day_volume-2,day_volume-3,day_settlementprice-0,day_settlementprice-1,day_settlementprice-2,day_settlementprice-3,day_changeinsettlementprice-0,day_changeinsettlementprice-1,day_changeinsettlementprice-2,day_changeinsettlementprice-3
DMR_Fut_20171011,28440.0,28450.0,28470.0,28480,28546.0,28540.0,28564.0,28531,28432.0,28444.0,28470.0,28480,28516.0,28511.0,28526.0,28495,10106.0,57.0,100.0,63,28584.0,28598.0,28581.0,28545,28608.0,28600.0,28620.0,28591,28274.0,28275.0,28300.0,28291,92629.0,613.0,734.0,443,28314.0,28311.0,28333.0,28302,-121.0,-124.0,-123.0,-131
DMR_Fut_20171012,28318.0,28288.0,28333.0,28245,28387.0,28379.0,28385.0,28355,28225.0,28230.0,28248.0,28245,28377.0,28379.0,28385.0,28355,12304.0,74.0,47.0,4,28446.0,28433.0,28450.0,28380,28542.0,28530.0,28550.0,28490,28362.0,28362.0,28390.0,28360,80006.0,657.0,227.0,45,28439.0,28437.0,28457.0,28427,125.0,126.0,124.0,125
DMR_Fut_20171013,28438.0,28420.0,28454.0,0,28462.0,28453.0,28472.0,0,28403.0,28407.0,28430.0,0,28441.0,28443.0,28455.0,0,9308.0,47.0,241.0,39,28403.0,28402.0,28423.0,28430,28512.0,28502.0,28530.0,28478,28356.0,28360.0,28388.0,28362,68171.0,1168.0,405.0,203,28458.0,28457.0,28476.0,28447,19.0,20.0,19.0,20
DMR_Fut_20171016,28470.0,28473.0,28488.0,28490,28613.0,28607.0,28620.0,28591,28466.0,28473.0,28488.0,28490,28612.0,28607.0,28620.0,28591,11863.0,70.0,215.0,53,28657.0,28660.0,28668.0,28646,28811.0,28804.0,28823.0,28780,28604.0,28616.0,28637.0,28601,85571.0,899.0,1115.0,1170,28718.0,28715.0,28738.0,28709,260.0,258.0,262.0,262
DMR_Fut_20171017,28715.0,28699.0,28726.0,28693,28749.0,28734.0,28758.0,28735,28686.0,28687.0,28725.0,28693,28723.0,28720.0,28738.0,28728,8818.0,61.0,8.0,3,28736.0,28752.0,28735.0,28729,28763.0,28752.0,28770.0,28729,28637.0,28638.0,28662.0,28654,69188.0,1934.0,267.0,33,28703.0,28701.0,28725.0,28696,-15.0,-14.0,-13.0,-13
DMR_Fut_20171018,28704.0,28709.0,28730.0,0,28716.0,28710.0,28730.0,0,28610.0,28610.0,28642.0,0,28628.0,28625.0,28676.0,0,7622.0,144.0,143.0,0,28643.0,28650.0,28680.0,28638,28724.0,28715.0,28743.0,28681,28621.0,28623.0,28649.0,28620,62692.0,463.0,78.0,35,28677.0,28675.0,28699.0,28671,-26.0,-26.0,-26.0,-25
DMR_Fut_20171019,28688.0,28711.0,28740.0,28707,28752.0,28749.0,28770.0,28727,28678.0,28709.0,28740.0,28707,28752.0,28744.0,28770.0,28719,8604.0,54.0,171.0,5,28751.0,28751.0,28780.0,28754,28775.0,28765.0,28796.0,28766,28057.0,28058.0,28090.0,28124,145424.0,3561.0,1394.0,303,28227.0,28214.0,28250.0,28220,-450.0,-461.0,-449.0,-451
DMR_Fut_20171020,28234.0,28243.0,28259.0,28262,28309.0,28300.0,28380.0,28262,28179.0,28185.0,28205.0,28213,28284.0,28280.0,28304.0,28254,23039.0,202.0,118.0,10,28360.0,28357.0,28394.0,28380,28531.0,28526.0,28553.0,28510,28319.0,28320.0,28360.0,28360,102344.0,4007.0,426.0,336,28419.0,28416.0,28446.0,28422,192.0,202.0,196.0,202
DMR_Fut_20171023,28420.0,28400.0,28463.0,0,28470.0,28466.0,28481.0,0,28392.0,28395.0,28436.0,0,28449.0,28438.0,28472.0,0,12364.0,206.0,19.0,0,28541.0,28547.0,28551.0,28480,28550.0,28547.0,28551.0,28480,28213.0,28215.0,28254.0,28250,99478.0,2969.0,409.0,232,28322.0,28320.0,28351.0,28326,-97.0,-96.0,-95.0,-96
DMR_Fut_20171024,28317.0,28332.0,28351.0,28250,28365.0,28360.0,28365.0,28250,28240.0,28243.0,28270.0,28250,28245.0,28251.0,28270.0,28250,11685.0,1525.0,22.0,1,28230.0,28230.0,28268.0,28191,28340.0,28336.0,28351.0,28330,28072.0,28070.0,28100.0,28101,132029.0,25967.0,807.0,258,28162.0,28160.0,28181.0,28156,-160.0,-160.0,-170.0,-170
DMR_Fut_20171025,28165.0,28166.0,28170.0,28170,28304.0,28298.0,28318.0,28288,28146.0,28146.0,28170.0,28170,28300.0,28296.0,28318.0,28288,13053.0,1543.0,33.0,6,28256.0,28251.0,28294.0,28230,28363.0,28363.0,28375.0,28350,28167.0,28168.0,28194.0,28190,151323.0,60238.0,1801.0,352,28285.0,28283.0,28303.0,28279,123.0,123.0,122.0,123
DMR_Fut_20171026,28278.0,28279.0,28307.0,28285,28301.0,28295.0,28318.0,28285,28030.0,28030.0,28057.0,28030,28071.0,28063.0,28080.0,28056,18569.0,2877.0,76.0,17,28120.0,28114.0,28118.0,28090,28298.0,28290.0,28302.0,28273,28077.0,28071.0,28098.0,28090,154673.0,71402.0,3408.0,610,28270.0,28265.0,28280.0,28252,-15.0,-18.0,-23.0,-27
DMR_Fut_20171027,28265.0,28261.0,28275.0,28268,28369.0,28360.0,28361.0,28334,28251.0,28248.0,28275.0,28268,28337.0,28333.0,28340.0,28334,20803.0,4026.0,167.0,27,28320.0,28314.0,28340.0,28290,28488.0,28485.0,28500.0,28454,28286.0,28280.0,28300.0,28290,115717.0,81125.0,1308.0,441,28432.0,28427.0,28444.0,28408,162.0,162.0,164.0,156
DMR_Fut_20171030,28432.0,28433.0,28456.0,28430,28531.0,28534.0,28546.0,28500,28344.0,28341.0,28376.0,28349,28527.0,28530.0,28546.0,28500,11070.0,8808.0,84.0,46,28546.0,28555.0,28525.0,28522,28628.0,28628.0,28641.0,28605,28351.0,28251.0,28280.0,28258,13148.0,124639.0,1600.0,370,28442.0,28283.0,28306.0,28285,10.0,-144.0,-138.0,-123
DMR_Fut_20171031,,28283.0,28308.0,28265,,28307.0,28317.0,28265,,28189.0,28210.0,28201,,28202.0,28216.0,28201,,16845.0,189.0,99,,28217.0,28249.0,28224,,28344.0,28354.0,28325,,28160.0,28183.0,28162,,84757.0,393.0,523,,28200.0,28220.0,28197,,-83.0,-86.0,-88
DMR_Fut_20171101,28208.0,28240.0,28180.0,27881,28270.0,28280.0,28250.0,27885,28174.0,28203.0,28180.0,27860,28257.0,28275.0,28250.0,27860,14411.0,25.0,15.0,40,28349.0,28363.0,28350.0,27970,28616.0,28635.0,28602.0,28089,28280.0,28304.0,28303.0,27970,104458.0,1266.0,334.0,34,28577.0,28594.0,28562.0,28214,377.0,374.0,365.0,373
DMR_Fut_20171102,28578.0,28597.0,28580.0,28267,28657.0,28658.0,28630.0,28267,28569.0,28589.0,28580.0,28239,28569.0,28589.0,28630.0,28239,15727.0,235.0,60.0,2,28531.0,28550.0,28521.0,28201,28613.0,28628.0,28601.0,28253,28444.0,28472.0,28450.0,28127,99447.0,958.0,304.0,560,28547.0,28565.0,28537.0,28191,-30.0,-29.0,-25.0,-23
DMR_Fut_20171103,28531.0,28552.0,28526.0,28150,28546.0,28565.0,28526.0,28150,28468.0,28492.0,28477.0,28127,28488.0,28515.0,28477.0,28127,14616.0,203.0,4.0,22,28580.0,28592.0,28571.0,28190,28612.0,28628.0,28591.0,28233,28489.0,28530.0,28510.0,28171,70314.0,1171.0,215.0,49,28568.0,28585.0,28548.0,28208,21.0,20.0,11.0,17
DMR_Fut_20171106,28564.0,28589.0,28557.0,28211,28584.0,28596.0,28557.0,28211,28484.0,28505.0,28471.0,28137,28506.0,28505.0,28471.0,28137,13146.0,226.0,151.0,3,28565.0,28578.0,28471.0,28191,28634.0,28650.0,28604.0,28256,28087.0,28115.0,28088.0,27790,157733.0,2758.0,1042.0,73,28612.0,28629.0,28582.0,28246,44.0,44.0,34.0,38
DMR_Fut_20171107,28609.0,28600.0,28560.0,28196,28653.0,28663.0,28612.0,28267,28555.0,28577.0,28560.0,28196,28634.0,28663.0,28612.0,28262,10470.0,97.0,45.0,9,28680.0,28688.0,28651.0,28340,29025.0,29040.0,29000.0,28610,28661.0,28688.0,28612.0,28340,114740.0,2582.0,1692.0,404,28974.0,28994.0,28954.0,28609,362.0,365.0,372.0,363
DMR_Fut_20171108,28971.0,28989.0,28906.0,28560,28983.0,28989.0,28911.0,28560,28828.0,28850.0,28856.0,28490,28828.0,28850.0,28856.0,28490,12259.0,106.0,5.0,23,28859.0,28880.0,28878.0,28500,29129.0,29143.0,29100.0,28680,28859.0,28880.0,28876.0,28500,123825.0,1407.0,853.0,119,28949.0,28971.0,28933.0,28594,-25.0,-23.0,-21.0,-15
DMR_Fut_20171109,28941.0,28951.0,28905.0,28568,28953.0,28958.0,28925.0,28568,28870.0,28892.0,28866.0,28528,28924.0,28950.0,28917.0,28552,10896.0,326.0,172.0,23,28954.0,28992.0,28960.0,28614,29170.0,29185.0,29150.0,28810,28950.0,28979.0,28960.0,28614,121590.0,1286.0,942.0,37,29126.0,29148.0,29110.0,28773,177.0,177.0,177.0,179
DMR_Fut_20171110,29113.0,29110.0,29088.0,28740,29116.0,29113.0,29093.0,28740,28936.0,28962.0,28926.0,28591,28949.0,28962.0,28926.0,28591,23751.0,307.0,106.0,11,29036.0,29062.0,28999.0,28700,29179.0,29190.0,29140.0,28803,28988.0,29022.0,28999.0,28650,112428.0,1069.0,577.0,68,29069.0,29087.0,29055.0,28714,-57.0,-61.0,-55.0,-59
DMR_Fut_20171113,29061.0,29050.0,29019.0,0,29087.0,29100.0,29050.0,0,29016.0,29043.0,29016.0,0,29045.0,29043.0,29023.0,0,12056.0,83.0,85.0,0,29021.0,29100.0,29004.0,28770,29227.0,29240.0,29200.0,28830,28984.0,29013.0,28974.0,28770,86937.0,903.0,234.0,43,29187.0,29205.0,29170.0,28831,118.0,118.0,115.0,117
DMR_Fut_20171114,29187.0,29187.0,29136.0,28745,29192.0,29187.0,29159.0,28765,29082.0,29108.0,29080.0,28745,29171.0,29171.0,29159.0,28765,15778.0,226.0,41.0,2,29224.0,29244.0,29192.0,28848,29275.0,29287.0,29250.0,28900,29135.0,29153.0,29120.0,28800,89731.0,1402.0,254.0,195,29177.0,29195.0,29161.0,28817,-10.0,-10.0,-9.0,-14
DMR_Fut_20171115,29175.0,29187.0,29148.0,28790,29175.0,29187.0,29148.0,28790,29102.0,29124.0,29097.0,28750,29117.0,29149.0,29097.0,28776,10993.0,545.0,251.0,3,29074.0,29110.0,29040.0,28700,29077.0,29110.0,29044.0,28714,28867.0,28894.0,28858.0,28531,119950.0,1748.0,361.0,243,28887.0,28915.0,28872.0,28523,-290.0,-280.0,-289.0,-294
DMR_Fut_20171116,28904.0,28925.0,28907.0,28530,29000.0,29016.0,28979.0,28630,28862.0,28887.0,28854.0,28530,29000.0,29016.0,28979.0,28630,21084.0,125.0,14.0,4,28925.0,28969.0,28936.0,28583,29095.0,29104.0,29060.0,28670,28889.0,28910.0,28892.0,28530,94103.0,731.0,160.0,422,29058.0,29076.0,29041.0,28694,171.0,161.0,169.0,171
DMR_Fut_20171117,29076.0,29082.0,29076.0,28753,29226.0,29237.0,29206.0,28845,29059.0,29082.0,29076.0,28753,29226.0,29237.0,29206.0,28845,19091.0,419.0,32.0,2,29234.0,29247.0,29214.0,28872,29310.0,29325.0,29269.0,28920,29141.0,29165.0,29124.0,28792,108951.0,1803.0,1182.0,387,29193.0,29216.0,29171.0,28826,135.0,140.0,130.0,132
DMR_Fut_20171120,29193.0,29200.0,29126.0,28772,29193.0,29200.0,29132.0,28784,29118.0,29139.0,29100.0,28761,29146.0,29155.0,29125.0,28772,12996.0,245.0,114.0,36,29150.0,29166.0,29139.0,28814,29238.0,29254.0,29214.0,28861,29061.0,29094.0,29066.0,28700,97511.0,2176.0,513.0,162,29198.0,29216.0,29174.0,28827,5.0,0.0,3.0,1
DMR_Fut_20171121,29201.0,29223.0,29205.0,28852,29344.0,29360.0,29278.0,28930,29197.0,29223.0,29205.0,28852,29341.0,29360.0,29278.0,28930,11570.0,458.0,574.0,143,29350.0,29355.0,29317.0,28945,29851.0,29868.0,29817.0,29456,29284.0,29305.0,29251.0,28917,162314.0,4759.0,1031.0,880,29850.0,29868.0,29818.0,29474,652.0,652.0,644.0,647
DMR_Fut_20171122,29853.0,29870.0,29850.0,29744,31341.0,30887.0,30505.0,29744,29842.0,29870.0,29850.0,29550,30102.0,30120.0,30056.0,29733,26119.0,1279.0,119.0,36,30022.0,30055.0,30000.0,29690,30208.0,30228.0,30183.0,29855,29932.0,29959.0,29923.0,29595,141350.0,7793.0,1001.0,558,30046.0,30068.0,30026.0,29686,196.0,200.0,208.0,212
DMR_Fut_20171123,30045.0,30069.0,0.0,29676,30085.0,30106.0,0.0,29756,30004.0,30029.0,0.0,29676,30033.0,30065.0,0.0,29690,13433.0,1456.0,37.0,167,30050.0,30077.0,30019.0,29705,30168.0,30194.0,30150.0,29799,29607.0,29633.0,29611.0,29400,169267.0,18585.0,805.0,1280,29820.0,29856.0,29821.0,29502,-226.0,-212.0,-205.0,-184
DMR_Fut_20171124,29839.0,29874.0,29900.0,29582,29950.0,29984.0,29906.0,29582,29819.0,29846.0,29842.0,29533,29883.0,29892.0,29861.0,29560,12885.0,1109.0,7.0,7,29889.0,29880.0,29906.0,29562,29959.0,29986.0,29923.0,29605,29737.0,29766.0,29756.0,29450,169884.0,50796.0,205.0,197,29910.0,29939.0,29918.0,29602,90.0,83.0,97.0,100
DMR_Fut_20171127,29907.0,29948.0,29920.0,29592,30045.0,30078.0,30016.0,29730,29884.0,29918.0,29920.0,29592,30031.0,30064.0,30016.0,29723,15650.0,3844.0,11.0,43,29913.0,29997.0,29935.0,29618,29955.0,29997.0,29935.0,29618,29641.0,29676.0,29694.0,29360,189726.0,84694.0,540.0,277,29770.0,29802.0,29788.0,29480,-140.0,-137.0,-130.0,-122
DMR_Fut_20171128,29773.0,29823.0,29850.0,29502,29867.0,29898.0,29863.0,29563,29717.0,29752.0,29766.0,29445,29738.0,29777.0,29766.0,29445,17784.0,7017.0,110.0,300,29686.0,29750.0,29705.0,29422,29703.0,29750.0,29728.0,29422,29373.0,29412.0,29400.0,29146,155155.0,109222.0,1082.0,639,29659.0,29699.0,29689.0,29402,-111.0,-103.0,-99.0,-78
DMR_Fut_20171129,29655.0,29689.0,29709.0,29422,29764.0,29803.0,29750.0,29506,29646.0,29682.0,29698.0,29398,29749.0,29790.0,29712.0,29503,7653.0,8522.0,15.0,21,29837.0,29864.0,29834.0,29517,29837.0,29880.0,29835.0,29517,29559.0,29593.0,29593.0,29316,16457.0,145519.0,921.0,738,29624.0,29667.0,29672.0,29386,-35.0,-32.0,-17.0,-16
DMR_Fut_20171130,,29662.0,,29681,,29691.0,,29681,,29431.0,,29500,,29455.0,,29500,,19673.0,,333,,29473.0,29430.0,29480,,29478.0,29442.0,29480,,29139.0,29185.0,29150,,165780.0,3290.0,520,,29319.0,29358.0,29327,,-348.0,,-345
DMR_Fut_20171201,29322.0,29400.0,29351.0,29078,29438.0,29470.0,29442.0,29120,29322.0,29391.0,29351.0,29078,29365.0,29429.0,29423.0,29120,20355.0,37.0,30.0,2,29330.0,29395.0,29364.0,29046,29384.0,29415.0,29372.0,29089,29048.0,29099.0,29100.0,28826,157998.0,1593.0,506.0,88,29116.0,29161.0,29127.0,28839,-203.0,-197.0,-200.0,-196
DMR_Fut_20171204,29114.0,29100.0,29050.0,28761,29124.0,29157.0,29125.0,28800,28804.0,28860.0,28828.0,28700,28850.0,28860.0,28860.0,28700,27275.0,51.0,24.0,3,29150.0,29142.0,29148.0,28911,29354.0,29393.0,29362.0,29039,28828.0,28877.0,28840.0,28663,147305.0,919.0,319.0,86,29193.0,29232.0,29200.0,28915,77.0,71.0,73.0,76
DMR_Fut_20171205,29180.0,29245.0,29199.0,0,29249.0,29283.0,29250.0,0,29006.0,29091.0,29059.0,0,29082.0,29143.0,29091.0,0,19643.0,35.0,20.0,3,28900.0,28952.0,28903.0,28666,29169.0,29186.0,29169.0,28875,28860.0,28935.0,28890.0,28648,138844.0,438.0,476.0,125,28896.0,28935.0,28903.0,28617,-297.0,-297.0,-297.0,-298
DMR_Fut_20171206,28880.0,28906.0,28875.0,28584,29018.0,29058.0,29020.0,28726,28785.0,28843.0,28805.0,28536,28979.0,29026.0,28990.0,28725,25043.0,50.0,100.0,58,28896.0,28900.0,28870.0,28612,28975.0,29010.0,28950.0,28654,28167.0,28218.0,28180.0,27900,222990.0,850.0,807.0,51,28206.0,28249.0,28209.0,27920,-690.0,-686.0,-694.0,-697
DMR_Fut_20171207,28230.0,28313.0,28275.0,27959,28310.0,28340.0,28320.0,27959,28172.0,28248.0,28228.0,27959,28288.0,28310.0,28286.0,27959,27163.0,88.0,23.0,1,28400.0,28444.0,28386.0,28200,28479.0,28515.0,28488.0,28200,28149.0,28198.0,28174.0,27970,169840.0,848.0,601.0,89,28312.0,28362.0,28326.0,28024,106.0,113.0,117.0,104
DMR_Fut_20171208,28321.0,28413.0,28345.0,28067,28440.0,28470.0,28429.0,28067,28226.0,28280.0,28267.0,27974,28428.0,28470.0,28374.0,27974,24922.0,43.0,20.0,4,28428.0,28430.0,28428.0,28121,28715.0,28750.0,28706.0,28379,28330.0,28399.0,28366.0,28121,140699.0,1458.0,1119.0,352,28620.0,28663.0,28622.0,28323,308.0,301.0,296.0,299
DMR_Fut_20171211,28627.0,28709.0,28697.0,28399,28720.0,28752.0,28697.0,28399,28614.0,28668.0,28636.0,28399,28662.0,28706.0,28636.0,28399,17222.0,28.0,4.0,1,28602.0,28670.0,28695.0,28316,28981.0,29012.0,28970.0,28679,28587.0,28646.0,28681.0,28305,125617.0,926.0,222.0,116,28906.0,28953.0,28914.0,28610,286.0,290.0,292.0,287
DMR_Fut_20171212,28915.0,28972.0,28942.0,28620,28974.0,29000.0,28970.0,28669,28888.0,28952.0,28906.0,28620,28936.0,29000.0,28950.0,28669,15906.0,54.0,38.0,4,28953.0,29013.0,28950.0,28656,29048.0,29070.0,29040.0,28750,28739.0,28779.0,28780.0,28462,137757.0,548.0,268.0,46,28799.0,28838.0,28804.0,28504,-107.0,-115.0,-110.0,-106
DMR_Fut_20171213,28811.0,28867.0,28780.0,28440,28836.0,28867.0,28788.0,28440,28725.0,28778.0,28750.0,28440,28760.0,28800.0,28771.0,28440,12771.0,19.0,61.0,1,28816.0,28834.0,28755.0,28501,29318.0,29350.0,29312.0,28956,28735.0,28785.0,28750.0,28473,154883.0,1203.0,350.0,90,29224.0,29265.0,29228.0,28931,425.0,427.0,424.0,427
DMR_Fut_20171214,29217.0,29244.0,29215.0,28910,29356.0,29388.0,29340.0,28988,29189.0,29236.0,29210.0,28910,29344.0,29388.0,29330.0,28988,17104.0,157.0,38.0,2,29321.0,29401.0,29320.0,29058,29439.0,29480.0,29430.0,29132,29045.0,29094.0,29056.0,28783,138670.0,1182.0,164.0,48,29199.0,29239.0,29207.0,28909,-25.0,-26.0,-21.0,-22
DMR_Fut_20171215,29202.0,29241.0,29153.0,28830,29214.0,29242.0,29180.0,28830,29075.0,29128.0,29153.0,28820,29099.0,29133.0,29162.0,28820,17460.0,52.0,20.0,2,29030.0,29100.0,29056.0,28700,29050.0,29100.0,29056.0,28700,28736.0,28780.0,28763.0,28468,143295.0,923.0,314.0,75,28790.0,28832.0,28801.0,28500,-409.0,-407.0,-406.0,-409
DMR_Fut_20171218,28802.0,28833.0,28782.0,28557,28924.0,28958.0,28916.0,28584,28721.0,28778.0,28760.0,28533,28920.0,28958.0,28914.0,28584,22972.0,540.0,99.0,50,28993.0,29012.0,28950.0,28654,29158.0,29198.0,29153.0,28845,28832.0,28894.0,28850.0,28600,133894.0,1425.0,272.0,47,29128.0,29172.0,29140.0,28840,338.0,340.0,339.0,340
DMR_Fut_20171219,29122.0,29160.0,29132.0,28832,29282.0,29318.0,29249.0,28990,29094.0,29140.0,29125.0,28832,29269.0,29310.0,29248.0,28990,12420.0,280.0,171.0,5,29176.0,29207.0,29182.0,28901,29381.0,29421.0,29386.0,29066,29156.0,29200.0,29178.0,28880,120492.0,5490.0,242.0,55,29247.0,29292.0,29258.0,28959,119.0,120.0,118.0,119
DMR_Fut_20171220,29266.0,29302.0,29244.0,28886,29276.0,29309.0,29250.0,28886,29090.0,29142.0,29106.0,28830,29095.0,29142.0,29106.0,28830,15624.0,1008.0,158.0,30,29140.0,29124.0,29134.0,28854,29339.0,29382.0,29339.0,29049,29129.0,29124.0,29134.0,28854,106623.0,9597.0,327.0,20,29301.0,29340.0,29317.0,29013,54.0,48.0,59.0,54
DMR_Fut_20171221,29301.0,29350.0,29305.0,28950,29318.0,29361.0,29327.0,28950,29189.0,29238.0,29250.0,28926,29245.0,29307.0,29250.0,28926,17291.0,1498.0,104.0,3,29238.0,29277.0,29238.0,28871,29448.0,29497.0,29458.0,29150,29133.0,29185.0,29162.0,28850,158170.0,47003.0,2640.0,57,29358.0,29408.0,29380.0,29084,57.0,68.0,63.0,71
DMR_Fut_20171222,29380.0,29412.0,29365.0,29130,29549.0,29598.0,29562.0,29250,29327.0,29380.0,29365.0,29130,29535.0,29592.0,29555.0,29250,21275.0,4100.0,136.0,3,29522.0,29560.0,29510.0,29220,29617.0,29668.0,29627.0,29330,29420.0,29478.0,29470.0,29170,178403.0,88447.0,357.0,349,29607.0,29658.0,29623.0,29327,249.0,250.0,243.0,243
DMR_Fut_20171227,29598.0,29669.0,29608.0,0,29638.0,29698.0,29651.0,0,29556.0,29620.0,29600.0,0,29617.0,29674.0,29641.0,0,14736.0,4034.0,95.0,0,29670.0,29741.0,29691.0,29422,29729.0,29779.0,29750.0,29440,29542.0,29592.0,29577.0,29310,115978.0,71590.0,492.0,128,29672.0,29719.0,29691.0,29400,65.0,61.0,68.0,73
DMR_Fut_20171228,29663.0,29719.0,29662.0,29350,29676.0,29735.0,29703.0,29350,29592.0,29643.0,29625.0,29340,29653.0,29716.0,29703.0,29340,7533.0,7612.0,114.0,7,29698.0,29758.0,29713.0,29440,29791.0,29961.0,29921.0,29611,29672.0,29730.0,29713.0,29420,9724.0,88560.0,474.0,634,29777.0,29940.0,29900.0,29603,105.0,221.0,209.0,203
DMR_Fut_20171229,,29945.0,,29920,,29963.0,,29920,,29884.0,,29856,,29898.0,,29860,,10450.0,,95,,29915.0,29808.0,29861,,30027.0,29979.0,29963,,29871.0,29808.0,29855,,88524.0,273.0,445,,29948.0,29909.0,29910,,8.0,,10
DMR_Fut_20180102,29955.0,29915,29914.0,29611,29998.0,29950,29949.0,29611,29941.0,29910,29909.0,29589,29998.0,29947,29934.0,29610,8540.0,25,23.0,17,30020.0,29979,29980,29650,30566.0,30500,30520,30170,30003.0,29979,29978,29650,114292.0,727,438,1366,30533.0,30494,30490,30162,585.0,585,580.0,568
DMR_Fut_20180103,30517.0,30499,30480.0,30135,30594.0,30538,30546.0,30184,30493.0,30470,30464.0,30124,30529.0,30532,30474.0,30152,12982.0,98,54.0,162,30590.0,30535,30550,30254,30750.0,30702,30704,30375,30512.0,30475,30471,30152,129571.0,974,630,367,30615.0,30574,30575,30254,82.0,80,85.0,92
DMR_Fut_20180104,30616.0,30603,30578.0,30277,30733.0,30689,30673.0,30342,30596.0,30603,30569.0,30277,30721.0,30681,30670.0,30342,12185.0,18,72.0,48,30740.0,30690,30702,30327,30795.0,30750,30752,30420,30591.0,30553,30561,30251,120286.0,536,2802,405,30748.0,30713,30710,30393,133.0,139,135.0,139
DMR_Fut_20180105,30741.0,30748,30720.0,30420,30893.0,30841,30838.0,30490,30741.0,30748,30720.0,30400,30866.0,30833,30822.0,30490,11843.0,107,128.0,57,30890.0,30845,30816,30508,30912.0,30856,30868,30553,30693.0,30660,30684,30390,109151.0,610,1639,643,30764.0,30726,30726,30415,16.0,13,16.0,22
DMR_Fut_20180108,30771.0,30799,30745.0,30483,30905.0,30864,30863.0,30551,30755.0,30793,30745.0,30483,30894.0,30864,30860.0,30541,15438.0,16,186.0,79,30940.0,30880,30883,30583,30950.0,30885,30890,30583,30732.0,30706,30706,30420,115892.0,745,262,290,30836.0,30793,30799,30483,72.0,67,73.0,68
DMR_Fut_20180109,30838.0,30782,30815.0,30380,30902.0,30858,30850.0,30550,30711.0,30680,30690.0,30380,30869.0,30858,30830.0,30550,16339.0,64,87.0,4,30950.0,30900,30953,30590,31058.0,31018,31012,30684,30836.0,30798,30800,30500,119402.0,1416,629,731,30985.0,30945,30940,30621,149.0,152,141.0,138
DMR_Fut_20180110,30997.0,30955,30948.0,30618,31018.0,30967,30969.0,30619,30944.0,30910,30902.0,30586,31012.0,30967,30953.0,30586,15932.0,95,119.0,43,31005.0,30922,30951,30630,31300.0,31220,31230,30920,30952.0,30912,30916,30594,150595.0,1543,992,1180,31070.0,31019,31022,30693,85.0,74,82.0,72
DMR_Fut_20180111,31073.0,31038,31030.0,30644,31095.0,31040,31030.0,30663,30984.0,30940,30953.0,30623,31041.0,31005,31008.0,30654,23135.0,175,105.0,264,31052.0,31030,31030,30723,31143.0,31079,31090,30764,30981.0,30940,30946,30625,109591.0,1616,870,701,31095.0,31050,31049,30723,25.0,31,27.0,30
DMR_Fut_20180112,31093.0,31028,31033.0,30765,31202.0,31141,31143.0,30805,31072.0,31027,31028.0,30765,31199.0,31131,31143.0,30805,13099.0,252,132.0,187,31234.0,31201,31250,30898,31409.0,31355,31357,31014,31195.0,31151,31153,30833,128610.0,1299,1675,1033,31407.0,31355,31357,31012,312.0,305,308.0,289
DMR_Fut_20180115,31417.0,31357,31358.0,31000,31620.0,31563,31549.0,31230,31380.0,31342,31338.0,31000,31579.0,31535,31549.0,31200,21950.0,185,127.0,74,31647.0,31655,31570,31262,31721.0,31676,31664,31330,31278.0,31247,31250,30915,159716.0,2766,1341,577,31320.0,31275,31271,30941,-87.0,-80,-86.0,-71
DMR_Fut_20180116,31320.0,31328,31264.0,31002,31406.0,31343,31337.0,31002,31304.0,31300,31264.0,30988,31352.0,31300,31303.0,30988,14350.0,49,17.0,2,31406.0,31370,31360,31045,31958.0,31903,31900,31558,31376.0,31338,31360,31003,174142.0,3827,787,1037,31908.0,31868,31863,31528,588.0,593,592.0,587
DMR_Fut_20180117,31910.0,31840,31832.0,31500,32015.0,31968,31956.0,31628,31842.0,31811,31826.0,31490,31857.0,31815,31850.0,31490,26305.0,145,88.0,7,31706.0,31665,31656,31340,31992.0,31952,31923,31592,31673.0,31640,31637,31320,170457.0,3947,753,588,31955.0,31917,31913,31573,47.0,49,50.0,45
DMR_Fut_20180118,31961.0,31920,31900.0,31670,32145.0,32100,32100.0,31760,31942.0,31908,31900.0,31590,32109.0,32071,32100.0,31733,28635.0,120,43.0,36,32193.0,32160,32139,31790,32202.0,32160,32151,31833,31837.0,31800,31813,31480,181143.0,3326,1131,689,32061.0,32011,32024,31689,106.0,94,111.0,116
